block_id,condition_id,metric,stress_minus_nominal,ci95_low,ci95_high,status
S2,delay_5samples,compound_pass,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,task_success,-0.2,-0.3333333333333333,-0.06666666666666667,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,tracking_pass,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,safety_pass,-0.2,-0.3333333333333333,-0.06666666666666667,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,mre,-0.0005662092987610032,-0.01898472890134584,0.017550725277010626,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,nrmse,0.013441173800337977,-0.01597334380268007,0.04182534200610701,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,contact_fraction,-0.09341135895758694,-0.15736287214499345,-0.02945984577018046,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,peak_force_n,1.217766284942627,-0.46117000579833983,2.9581595102945966,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,violation_episode,0.2,0.06666666666666667,0.3333333333333333,paired_seed_cluster_bootstrap_pointwise
S2,delay_5samples,episode_length_samples,-125.26666666666665,-220.2,-30.333333333333332,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,compound_pass,-0.13333333333333333,-0.26666666666666666,0.0,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,task_success,-0.13333333333333333,-0.26666666666666666,0.0,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,tracking_pass,-0.13333333333333333,-0.26666666666666666,0.0,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,safety_pass,-0.2,-0.3333333333333333,-0.06666666666666667,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,mre,0.048483973169170455,0.0192579964011141,0.07770994993722682,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,nrmse,0.05714057063753364,0.02667146080611928,0.087609680468948,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,contact_fraction,-0.08694175855813654,-0.15351889001979915,-0.020364627096473967,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,peak_force_n,1.764915943145752,0.41295455296834316,2.985981241861979,paired_seed_cluster_bootstrap_pointwise
